Entrez ID,1T,2T,3T,4T,5T,6T,7T,8T,10T,11T,12T,13T,14T,15T,16T,17T,18T,19T,20T,21T,22T,23T,24T,25T,26T,27T,28T,29T,30T,31T
973,0.194620552,3.33001404,0.652382578,0.254661441,2.008423872,0.208202302,0.229913228,0.98399435,2.25839157,0.532064404,1.307739204,0.24313697199999998,0.271479371,3.117719692,0.179149985,0.543139964,4.10731847,1.297781097,13.84255211,0.284105889,2.260660464,1.625536619,0.18198447399999998,0.303684138,1.610002216,0.7673132020000001,0.072262653,0.12156225300000001,0.35641457,0.087785327
1380,0.006325430999999999,0.311268422,0.269666216,0.018089871,0.018006685,0.010681412,0.010887921,0.012362915,0.00419433,0.061417176,0.02146912,0.037420999,0.032140887,0.04907511,0.016967888,0.034295056,0.076217125,0.004438675,0.292831027,0.068441462,0.152603632,0.010007397,0.011203629,0.009633852,1.474964508,0.016169428,0.100096937,0.016079531,0.127996063,0.0023776179999999997
79368,0.011571825,0.12957937,0.011082748,0.058237537,0.057969734,0.0056390469999999995,0.05783576,0.011940147,0.00419433,0.015817847,0.093307283,0.067119618,0.049666851,0.194853979,0.011197338999999999,0.016561143,0.216502258,0.068590201,0.502144889,0.022033668,0.100221885,0.043493306,0.007133298000000001,0.073867787,0.142452591,0.335952716,0.026853882,0.016079531,0.00643553,0.017398581
3514,74.35039933,3156.209693,743.323998,502.9968705,1860.746294,56.22309791,80.60976496,245.5402382,158.4225483,542.0225373,1162.237146,184.1350263,132.4054149,3258.957154,68.94255286,278.5698859,5687.789535,855.4920156,13042.34076,825.9079828,1168.974901,855.7757893,94.1251486,199.7251127,598.5942592,1029.545391,22.86699239,35.09052849,309.3980766,77.47892763
931,0.12013515699999999,0.8286761570000001,0.080540398,0.060460435,0.276839086,0.032129721,0.07641877400000001,0.303699467,0.039830212000000004,0.045159417,0.382093504,0.008466729000000001,0.25136772399999996,1.257487449,0.038279597,0.08596636699999999,0.42256016,0.24032786,1.581910792,0.17156011899999998,1.8789719130000002,0.376278536,0.022467035,0.034083237,1.2245286709999998,0.016169428,0.04460621,0.016079531,0.036667865,0.004515669
5079,0.006325430999999999,0.056664897,0.03029045,0.018089871,0.339057489,0.0056390469999999995,0.006663124,0.02937044,0.00419433,0.006484804,0.005667105,0.008466729000000001,0.011581148999999999,0.060452617,0.011197338999999999,0.012452857,0.018935234,0.018746506,0.07571977099999999,0.014463258,0.090231865,0.026416067999999997,0.029573706,0.015702503,0.071638492,0.7005511879999999,0.015751163999999998,0.016079531,0.00643553,0.0023776179999999997
11126,0.02932959,0.013137115,0.049157485,0.103324944,0.44813131,0.202639114,0.006663124,0.234539245,0.082654675,0.235537128,0.367879181,0.484185736,0.393387711,0.453827297,0.129798818,0.131173004,0.241445575,0.043461652,0.182862204,0.246652529,0.440798191,0.195976519,0.054850631,0.088410868,0.173306852,1.103790316,0.755499517,0.085055295,0.104440341,0.093708051
3802,0.006325430999999999,0.015654735,0.011082748,0.018089871,0.03501718,0.0056390469999999995,0.006663124,0.018031403999999997,0.00419433,0.0033135609999999996,0.005667105,0.008466729000000001,0.011581148999999999,0.04907511,0.011197338999999999,0.025009797,0.007220071999999999,0.004438675,0.011366071,0.014463258,0.035611766,0.009838258,0.007133298000000001,0.009633852,0.020605223,0.05010753,0.015751163999999998,0.046779435999999994,0.00643553,0.0023776179999999997
3804,0.03533714,0.013137115,0.022562423999999998,0.071136507,0.018006685,0.0056390469999999995,0.006663124,0.012153965,0.00419433,0.016101103999999998,0.005667105,0.06306605400000001,0.025278129,0.04907511,0.011197338999999999,0.042144275999999994,0.007220071999999999,0.004438675,0.011366071,0.04485647,0.07201172,0.009838258,0.007133298000000001,0.009633852,0.023200567999999998,0.12665510000000002,0.015751163999999998,0.147146582,0.00643553,0.0023776179999999997
3805,0.626488418,0.09353750699999999,0.166669509,0.035032544,0.261535865,0.0056390469999999995,0.006663124,0.035912725,0.00419433,0.071363692,0.265051732,0.124232378,0.074692211,0.285114135,0.098579192,0.012452857,0.247448437,0.46417664,0.011366071,0.088361734,0.141854239,0.029070238999999998,0.007133298000000001,0.037029046,0.020605223,1.871212392,0.015751163999999998,0.15528251099999998,0.070821444,0.0023776179999999997
3811,0.006325430999999999,0.013137115,0.021824688,0.034405259,0.018006685,0.0056390469999999995,0.006663124,0.01175656,0.015110364,0.163533691,0.005667105,0.008466729000000001,0.048903192000000005,0.082965611,0.016135676,0.048919514000000004,0.008526936,0.059093635,0.011366071,0.014463258,0.058047594,0.009838258,0.007133298000000001,0.009633852,0.044883934,0.130681375,0.042305577999999996,0.09150123199999999,0.00643553,0.0023776179999999997
9437,0.154545571,0.013844605,0.014801379,0.018089871,0.092904609,0.0056390469999999995,0.006663124,0.031892927,0.00419433,0.02112526,0.069230544,0.027581687,0.016582933,0.08440020699999999,0.032829369,0.044235914,0.034697516,0.160307866,0.061667237,0.029426697,0.078735095,0.009838258,0.007133298000000001,0.032884296,0.10654009699999999,0.45421523799999997,0.028691402,0.016079531,0.031447114,0.046472767000000005
