0,261,623,1989,3397,5225,5285,6553,7945,8215,9427,9555,10037,11375,12273,14663,15179,16967,17561,17691,19729,19767,20283,20597,22315,22429,27637,28725,29179,29473,29967,31095,32691,33177,33523,38241,39195,40191,41533,42183,42489,42551,42577,42685,43989,44125,45905,46519,48457,48533,48791,49909,51537,52245,52307,52439,54265,54267,55323,55947,57287,60155,61881,62003,62581,64075,65215,65691,66571,66731,69849,70747,71109,71503,72423,72611,72777,77391,78351,79989,80905,84925,87135,87489,89047,89735,90393,94287,95551,96663,98225,98371,100073,100583,100609,101615,103285,104167,104345,104621,105917,106821,107853,113481,113695,115345,116955,117337,117463,119043
,1634,933,923,7075,5362,1906,3034,55423,2323,55350,54873,660,973,80714,22797,1955,83937,1277,921,7450,10578,8942,11126,1380,5228,7010,80177,79843,3802,5787,79689,3791,10462,79368,3824,83888,57520,22915,94,7090,1291,1292,7941,79742,51312,25891,90952,6876,55024,654,925,54538,1193,931,3772,909,910,913,917,255877,64123,2215,3577,8320,50852,1493,29851,51705,64399,11082,26585,915,762,3811,5729,8436,1281,126669,1084,8862,4118,926,387357,79812,8794,161198,930,940,1003,3579,1436,8302,55803,4051,2359,375033,3805,9437,5079,9895,79674,117157,3823,3514,8718,100506915,3804,85358,645638
TCGA-ZU-A8S4-01A,95.8504777278,1.17910778849,0.543097059741,2.58076624763,10.6483722013,0.0576658195901,0.986429748712,2.63368684701,0.94477301752,5.90190441564,0.00460596898268,1.2278807685,4.01157884956,152.79296586,2.085635395,0.447711565685,2.62881057059,0.116902464373,1.20407315078,6.4947941704,4.29346306333,1.65290628,0.519668232797,19.3347472004,5.91397162247,0.576836672594,5.00091093353,0.485022681904,1.37364334401,0.210534796854,0.41891341331,0.44829419954,2.34740143174,5.81905219628,0.0,2.58982783662,3.37970434476,0.0608806388007,0.449876738733,0.0,5.04400829895,1.09032561629,4.01772765634,0.387419950057,0.9492049386,1.26755179449,5.56992169102,0.0249878345882,68.1599410631,0.041067473634,190.675491069,0.200927295131,2.28809734159,0.143715204926,22.1366291464,3.4714365728,0.083025627635,22.4150432854,3.51371778431,0.19383871962,1.28859954667,3.61848166416,10.0923762392,4.18371957592,0.0636778359237,0.312377067022,0.759516011048,0.794768552754,0.22086896885,0.192912249851,7.2633309722,4.21698473649,7.94650792806,1.93157991507,0.509392550455,0.739406456267,2.82020198326,0.296776956871,2.41108067581,0.0,0.99190246011,2.54494951428,15.6304356585,0.0139169600444,0.82142968259,8.84041657061,3.16777568948,6.70392192482,0.0559127786745,71.5635778334,1.13395650978,0.0238454361457,0.123069155385,4.13752062179,329.102326765,3.61470791374,2.6146263409,0.761212821011,179.351740376,0.566148022221,6.6491412408,1.78651251327,0.0998552207343,0.0334726883827,0.0773415418773,0.17535369656,1.7166203979,1.64228537564,6.16705531143
TCGA-W5-AA30-01A,17.3857053744,1.87620756014,0.166574608284,0.598279455598,5.08328977776,0.151975660217,0.665904457508,7.49779356058,0.900760318163,5.49513592211,0.47341409695,0.606754546455,7.829213977,54.8248808216,4.26278700422,0.458273893728,6.62417381985,0.363107437636,1.19899513138,14.553965525,8.80629361873,7.3683979023,0.243735633512,6.36948150523,11.6201068225,0.206655853656,2.70928132016,11.8107650928,1.09691300227,1.25492581669,0.0534206787072,0.589158457595,5.68227057512,1.34530996454,0.0651408018907,16.0479345031,3.16178939574,0.0200560213613,1.00105706621,0.00810144705236,2.06916693255,1.75965830028,28.8208288889,0.839481381445,0.282339275398,2.59598935033,13.7119086347,0.255185444479,48.1299918711,0.916102084765,192.44620285,1.98575550583,4.23825514743,0.164459375163,3.98522085219,6.76110764559,0.426680061007,9.35097297568,9.06773132589,0.131704335804,3.90398890574,5.73372732253,3.66724954557,7.95522244141,0.107884322637,0.366885663986,26.6395738371,0.272508688481,0.382327414335,1.98878620915,5.28482440379,3.42915292893,19.8860671858,1.84749378863,0.0915327978379,1.03054784241,0.404592540264,3.07968511452,0.888320712559,0.0912782131516,1.0780427746,5.04207762751,10.5905523586,0.0412622088222,4.56083986754,30.770173714,5.15197488134,0.98870443706,0.460486250456,3546.53844046,16.8246302429,1.34799455098,0.0973029583637,7.32268879833,152.100217109,2.27446054014,1.77237513665,2.92775337179,58.8275005689,2.78828248049,1.40813928519,1.59404585302,0.736352889783,0.836474408156,1.07860113995,0.0495146505867,1.62967003337,1.62306331984,6.51793729171
TCGA-W5-AA39-01A,0.866599371894,0.929941776328,0.10598224478,0.0309101076523,0.570744209984,0.0310801302467,0.0479361749709,2.01975397594,0.0,0.673021572413,0.0,0.357366894656,3.16134604487,20.6879410744,1.57851541504,3.92979129345,2.69065127564,0.0,0.0884944037407,4.71902491043,1.96515953673,1.16886729351,0.0142416324608,0.283836194847,3.2421176456,0.0466346243998,1.15575702522,26.471233335,0.071073807281,0.159569829959,0.0873993453804,0.0308447229142,1.24927658563,4.55322521845,0.0096885591201,0.426163163185,0.742771338064,0.0,5.34623897583,0.0132544397815,0.0919600069794,0.724177809453,1.17817951152,0.23448983994,0.0298015172935,0.555591708834,2.95146696139,0.188547604585,48.3642426563,0.426872400819,41.1036388089,0.0,0.896883758546,0.0,0.207314902911,3.48289859569,0.0402734688442,1.57960191371,1.94995912866,6.38592429642,0.747203558522,0.331542844215,1.99538901655,2.09421656233,0.0441262606704,34.9899695619,0.0250626199993,0.0524517770141,0.0562742509959,0.0733933129254,4.41099035687,10.6045325443,5.46976231924,0.00515803339161,0.065516935153,0.0122620826364,0.147097108463,0.0342758124285,0.0392795806663,0.00403612106064,1.80029505536,4.29762523812,19.0828787128,0.0450049197837,0.0232334197321,2.36036739133,0.820515438512,0.27889277783,0.753382357179,4.37277871649,1.26934936935,0.00771118072855,0.0397983284299,3.97660573508,34.5923653869,1.38087985331,0.216800678325,0.47037400032,5.76048036699,0.411934460183,0.202087542162,0.152033074252,0.0372592659337,0.038658782696,0.0694745810752,0.0,0.485391536839,0.158061085343,2.11586320809
TCGA-W5-AA34-01A,2.1550356995,0.550761435695,0.705947565673,0.0384332066388,1.43620770744,0.251189967702,0.197774210501,1.20737238954,23.4744989737,2.03585990808,0.00926003713402,1.0944055904,1.35488552017,13.1746120968,1.85564794426,0.241097809663,0.842732034082,1.34300409531,1.42125616928,3.59492042406,1.34124299694,0.773812626744,0.203640294886,2.57126012811,1.32151366851,0.391397781258,0.924769918681,0.327701020611,1.12674559388,0.0925899109763,0.203758415707,0.0958797703661,3.60343710027,0.511825629654,0.018069933574,5.79418241894,0.700909817787,0.0,0.13039637411,0.0329607796086,2.53695912076,0.195585817418,0.583719197689,0.0478993846131,0.0926370012339,3.86856489401,2.07424258247,0.0753549178432,18.8295810005,0.0471793178785,66.0920541852,3.78440021455,0.700468067901,0.159672503945,0.670208565449,4.54897670631,0.0166918274497,10.7704802441,0.894240853962,0.328810772554,0.522597781365,0.836596292997,1.61947305116,0.872413207013,0.0274329956016,0.705380539516,0.218137641229,0.0380437311171,0.0201838375476,1.17492415632,3.12171798556,6.83446318357,4.29876293726,0.662186485391,0.00581877602582,0.156276691144,1.35649750613,2.59970276365,0.274723286245,0.00250922896303,0.167600606599,2.10397119372,20.4644427761,0.0279792519856,0.180550734313,4.15982895517,0.997030948726,0.913164895875,0.112409442777,5.54623124814,0.803759666244,0.0671158392563,0.0865982236574,1.53611160066,97.7600962844,0.965794045601,2.95681313061,0.229068843675,18.4024904725,0.52167876272,0.15076373763,0.67616670407,0.0463276635251,0.00961356071918,0.0431918736849,0.025181326787,0.0807539100411,0.652482918661,1.1789781339
TCGA-ZH-A8Y5-01A,1.77112199118,4.94650204105,0.0916470478597,0.0124736244571,0.81709139986,8.06465791052,0.0369302402944,2.10035194588,0.00725247630646,1.97818156936,0.00300537570944,0.507418510942,2.0856881324,67.4062437524,1.23346801602,0.104332123118,2.75985444841,0.0108969106368,1.83914166584,4.36522933844,2.48684060823,2.23861877173,0.0,0.392711052874,3.27848847216,0.0988006800077,0.128691895478,0.718554560361,0.229451929635,0.772723598108,0.0264521873637,0.136919626384,3.45197206591,0.576316315236,0.00781954235511,3.19277337652,0.497785458262,0.0,0.221507690038,0.0,8.04127661016,0.831202812386,4.67110006258,0.148699949953,0.00601312908953,0.0647707225166,2.07139168438,0.0326089174222,46.5111472302,0.66990891695,239.453899605,0.00690022257754,1.21700005982,0.0246772570427,0.376474169084,2.1504858554,0.0162521635834,1.12437459113,1.21677526114,0.0197623379333,0.47838954908,0.940482653601,5.70720258403,1.36817197272,0.0,0.121113253764,0.161822385505,0.0105833304746,0.0366840952775,1.37227826402,5.78417700366,5.66001767917,10.2555975913,0.65046857192,0.0503600806305,0.329062225748,0.15829420463,0.0276636766849,0.0317021696316,0.00162875713472,0.291337709056,3.52288944033,25.2107917814,0.009080758864,0.176576326915,13.6499518754,0.882973432193,0.502704715039,0.0243219045413,17.9650431271,1.20471212042,0.0062236193811,0.0,3.62544821215,281.145388311,1.89366917152,0.535869299697,0.88264976158,88.5720620607,0.0246272828487,0.0244654350939,0.117985022806,0.080190915072,0.00312011295943,0.0224289049625,0.0163453659552,0.513143630296,0.158186270724,1.94840473712
TCGA-W5-AA2H-01A,0.256268266086,1.24361258783,0.0411243882995,2.34384266684,1.46721491848,0.327128900656,2.77869365819,4.39750315934,1.34242874401,3.50607891585,24.3150669559,9.91357856045,2.20521891376,70.3218946372,0.272846608237,33.4972114265,1.07775643738,1.88865595756,10.486139346,8.58663440954,3.82929036228,11.9659278091,5.8992118747,202.73508912,5.25978998214,0.0475011504592,1.03770851357,0.034920640986,20.1497863689,0.426202429205,0.578651630724,7.24705167222,19.228057017,33.3718357951,14.046284447,5.57386163225,11.2945525989,0.0891267230741,0.924263440859,0.0720038550943,0.0234171829621,0.376878514077,23.8291114402,0.898519427416,5.14015811602,12.3830641706,7.73956148134,1.05170807832,47.9894441496,1.27542562715,33.9092831326,3.0072885639,3.3420664346,0.141184831779,15.2462615259,10.9422858512,1.31269750934,12.6332587972,1.99027847217,0.226130671804,1.54169001889,0.476757599172,0.655214965631,4.83000180941,0.0499401982082,0.159063316112,647.040618674,2.05394798206,1.33746416141,116.317811692,7.284170528,1.22251353226,8.22569451418,5.9649002186,0.00635564921043,32.5612384495,0.0166478161551,11.0556874641,12.2762302634,18.3739519208,0.6577906767,25.9058035386,15.3406070144,0.137523492055,0.0999194121963,9.9374665903,4.20413400069,7.2218160744,0.491123894827,3352.56692338,0.0558675777397,99.5265253858,1.39179876429,4.71785822845,33.511865723,1.49103954909,0.855712721428,1.82063358514,67.3344087679,7.91520385379,11.2527269358,32.0992895402,2.63131002009,196.166252763,164.534505986,0.0550093968221,3.22643590163,33.1183713486,5.50640446393
TCGA-ZH-A8Y2-01A,0.370790993252,2.05065812674,0.0951253970778,0.0791208323372,3.55747937604,0.52073044649,0.672329031472,4.50606584526,2.97345531909,3.35898910276,0.0103981366341,0.508197053804,1.8882283764,16.5271006961,1.01180405422,0.126340571609,1.31722203449,0.414717939821,0.339779674657,9.11749166851,2.6095578797,0.674844648575,0.119305349933,1.58517298458,4.9317672561,0.276723669645,0.502031489547,23.7030989807,0.285296421508,0.445584087225,0.0457602451527,0.0915142453043,6.33797867523,0.387063911273,0.0,7.50230928563,2.39820206861,0.183253571761,0.560767652955,0.0,2.0021585118,0.77075655277,3.61642308784,0.100557240067,0.124826997853,0.655051934981,11.1898183619,0.112821827162,9.40053438446,0.509911946909,114.654584146,3.89141413552,1.26397242231,0.13660720804,0.600616859235,4.38803222771,0.534184814761,13.8708296384,4.95351181,0.013674928522,1.53979486499,2.67529816367,2.76307185031,1.9144044397,0.0205364213571,0.0817625730205,0.192458924168,0.0610278197905,0.0438180727927,0.409888164407,2.01414727259,2.88522535654,5.76370138032,0.430299611386,0.204729785447,0.620613394274,0.342295965476,18.5920669923,0.28106683771,0.00281762429527,0.567788207605,1.04704299577,24.8351788949,0.0,0.183818704075,12.7421285113,1.72708931419,1.36286929542,0.126225060229,16.5382290452,0.377428027206,0.0,0.0,3.20994871475,101.505075359,3.12737920964,12.8079085394,1.79508410315,15.3404105301,2.06626009893,3.99249955794,0.636807584204,0.147394358164,0.0323853294923,0.0776005534422,0.0282762231696,0.477257487255,0.383992819176,3.77914637301
TCGA-3X-AAVE-01A,1.29325334939,1.38878733823,0.585287143693,1.14920102942,7.31145800551,1.26056974604,1.13781586084,4.19797021234,1.56033846398,4.59616335105,0.556919863336,1.27496486788,2.08532337391,65.8231822485,2.84645652726,0.704528278192,1.70946250778,0.342251463308,0.990773764278,6.21283782257,3.15406023182,1.36937898884,1.3628272115,13.2593890376,4.43303614842,0.672347756261,3.67439518088,1.80466101154,3.11912969797,0.323597260422,1.02466991175,0.757454684275,3.10446105798,3.23688672077,0.325416177207,8.53663195488,2.45444913845,0.062383378656,0.582589758386,0.159594916168,5.43076151853,0.599998473169,8.56002496601,0.447932445386,0.566583217541,2.64462450777,3.03852841793,0.153627712615,50.2550441765,0.264510133692,117.814526202,2.6873653256,1.38543086765,0.147262581737,9.3937855198,3.13083693511,0.323284926407,17.3421029033,2.97113258055,0.571042028093,1.36593779701,1.70558708779,1.82405178599,2.03996811872,0.0932137429352,0.106695862808,16.6135418401,0.808846084148,0.434810189745,4.24030058206,6.54305441883,4.52575662773,6.6302137287,1.26992843643,0.0296571636148,1.3987523183,1.88770114366,2.19388170713,2.39591637977,1.0026614711,0.810792222028,2.42498002735,21.605945735,0.0142604776378,1.55580521018,11.7994435465,1.78055476629,2.69827100718,0.381952633051,223.696035091,0.543731322401,7.91173634737,0.226992452289,3.02283103287,117.390918671,2.65075290148,3.63232832241,1.72395374179,39.351993739,2.28181504152,3.04803938661,4.06143361751,0.220381506047,5.2869315869,3.01152251253,0.179682018237,1.0094710016,3.76631708489,3.05265399884
